duration,protocol,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,count,srv_count,serror_rate,rerror_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,same_srv_rate,label
452,udp,http,S0,7846,4534,1,1,2,3,3,0,15,61,0.83,0.28,0.84,140,66,0.91,portsweep
538,udp,ftp,RSTR,7001,3109,0,0,3,0,0,0,95,60,0.73,0.52,0.07,191,99,0.92,normal
127,icmp,dns,SF,6979,4534,1,1,2,3,3,0,63,37,0.97,0.61,0.91,187,0,0.0,teardrop
194,tcp,http,S0,4328,7048,0,1,0,2,5,1,90,20,0.77,0.75,0.52,216,59,0.83,portsweep
913,icmp,ftp,REJ,2576,3574,1,3,2,1,5,1,49,22,0.9,0.31,0.68,190,138,0.92,normal
66,tcp,http,SF,7091,7428,0,1,2,5,2,0,35,55,0.34,0.31,0.35,51,144,0.24,nmap
565,tcp,ftp,REJ,3291,1717,0,2,2,2,5,0,9,20,0.1,1.0,0.28,97,41,1.0,normal
364,icmp,http,SF,7164,1900,0,3,0,3,5,1,72,48,0.71,0.91,0.13,52,83,0.79,guess_passwd
376,tcp,http,SF,3168,4211,1,0,0,2,2,0,75,74,0.55,0.44,0.22,130,197,0.15,smurf
311,udp,http,SF,6918,7552,0,3,0,3,4,0,82,25,0.91,0.4,0.98,34,6,0.63,nmap
585,icmp,ftp,REJ,6751,8590,0,1,3,5,1,1,22,71,0.96,0.93,0.52,219,148,0.92,normal
323,udp,dns,REJ,108,7418,0,1,1,4,3,0,61,43,0.45,0.51,0.5,249,166,0.91,warezclient
671,tcp,dns,RSTR,8520,5642,0,1,0,2,3,1,24,85,0.78,0.08,0.15,204,226,0.96,smurf
795,icmp,http,S0,8403,3331,1,2,0,3,0,1,97,36,0.49,0.34,0.67,86,205,0.5,warezclient
852,tcp,telnet,RSTR,7287,1626,1,1,2,5,5,0,39,80,0.28,1.0,0.9,241,34,0.71,nmap
361,udp,ftp,REJ,7413,9046,0,2,3,2,1,0,86,30,0.11,0.25,0.23,45,65,0.5,smurf
871,icmp,telnet,REJ,6773,5788,1,1,3,3,0,0,77,54,0.07,0.3,0.21,111,149,0.15,neptune
148,icmp,telnet,SF,7421,1945,1,3,2,5,3,1,38,64,0.6,0.67,0.09,164,248,0.28,guess_passwd
203,tcp,dns,RSTR,6080,2120,1,0,3,1,0,1,75,71,0.4,0.91,0.76,97,43,0.69,smurf
579,tcp,http,S0,7527,4373,1,0,0,4,2,0,85,19,0.3,0.89,0.86,226,157,0.8,normal
909,icmp,http,SF,6598,7364,0,0,0,1,0,0,94,40,0.74,0.49,0.52,135,173,0.55,nmap
174,tcp,ftp,REJ,7111,1601,0,3,3,1,0,0,24,19,0.27,0.82,0.77,118,209,0.23,buffer_overflow
848,udp,http,S0,6405,5407,1,0,3,1,5,0,41,66,0.4,0.04,0.79,35,136,0.44,teardrop
959,udp,dns,S0,2517,615,0,1,1,4,3,0,93,50,0.51,0.83,0.15,248,162,0.18,neptune
86,icmp,dns,REJ,8012,6222,0,2,1,2,1,0,89,36,0.1,0.95,0.12,239,194,0.0,warezclient
150,icmp,ftp,RSTR,8480,3329,1,1,3,2,2,0,39,92,0.6,0.98,0.46,255,119,0.97,portsweep
188,icmp,http,S0,5019,8012,1,1,1,0,4,0,55,32,0.26,0.44,0.18,54,119,0.24,teardrop
804,udp,http,RSTR,3757,7569,1,2,1,2,5,0,12,97,0.71,0.63,0.94,29,240,0.32,guess_passwd
602,icmp,http,S0,9316,2966,0,2,0,0,2,0,44,70,0.47,0.04,0.26,162,136,0.0,buffer_overflow
793,udp,telnet,SF,9825,5134,0,1,0,2,1,1,52,71,0.66,0.08,0.74,86,146,0.43,normal
937,icmp,telnet,RSTR,9980,8362,0,2,0,1,0,1,60,94,0.02,0.49,0.67,1,70,0.7,buffer_overflow
686,icmp,telnet,RSTR,9751,7396,1,0,0,1,5,0,7,10,0.82,0.38,0.89,39,150,0.46,guess_passwd
846,tcp,dns,REJ,5223,1411,0,2,0,4,5,0,20,83,0.64,0.13,0.67,205,12,0.62,warezclient
80,udp,ftp,SF,6015,8089,1,2,2,1,3,1,83,12,0.28,0.66,0.69,255,107,0.88,warezclient
138,icmp,ftp,S0,8006,6792,1,1,1,4,2,0,42,52,0.64,0.65,0.33,164,157,0.17,guess_passwd
193,udp,http,S0,9105,6032,0,1,1,3,2,1,30,66,0.68,0.96,0.45,142,178,0.74,smurf
503,tcp,dns,REJ,2718,4041,0,2,2,5,2,1,63,9,0.8,0.01,0.76,236,156,0.82,satan
832,icmp,http,SF,7283,4632,0,0,3,3,4,0,42,37,0.75,0.75,0.56,124,210,0.38,satan
314,tcp,http,SF,4803,3257,0,3,2,0,0,0,91,65,0.4,0.91,0.32,35,134,0.32,normal
530,icmp,dns,SF,7606,6801,1,3,0,2,2,1,28,88,0.17,0.16,0.12,239,133,0.14,nmap
767,icmp,http,REJ,3100,3469,0,2,2,1,2,1,60,63,0.03,0.32,0.35,213,154,0.02,portsweep
733,icmp,dns,S0,5212,3019,0,0,1,0,5,0,88,5,0.09,0.43,0.58,185,182,0.89,guess_passwd
389,icmp,ftp,SF,3524,4416,0,0,2,0,0,0,91,40,0.49,0.61,0.75,159,100,0.24,teardrop
366,udp,dns,RSTR,7494,5968,0,1,3,3,0,0,12,13,0.37,0.32,0.62,207,164,0.24,satan
837,icmp,dns,S0,3326,5970,0,2,0,5,1,0,39,12,0.91,0.21,0.83,64,240,0.92,neptune
636,icmp,http,SF,9519,3950,0,3,1,2,1,1,64,21,0.35,0.43,0.72,86,160,0.81,satan
557,tcp,telnet,RSTR,2164,7712,0,3,3,3,5,1,63,13,0.62,0.77,0.68,46,233,0.81,nmap
910,icmp,telnet,SF,7114,688,0,0,0,4,0,1,79,56,0.62,0.5,0.69,21,28,0.76,guess_passwd
385,tcp,dns,S0,7603,2352,0,3,0,2,2,1,89,52,0.21,0.19,0.02,132,63,0.5,portsweep
658,icmp,ftp,S0,8717,7825,0,3,0,3,4,1,31,64,0.48,0.59,0.95,216,13,0.59,guess_passwd
251,udp,dns,RSTR,1985,2552,1,2,2,4,1,0,65,63,0.91,0.08,0.22,182,58,0.61,buffer_overflow
977,icmp,http,REJ,2780,9677,1,3,0,2,0,0,93,42,0.28,0.72,0.65,203,178,0.58,smurf
868,tcp,http,REJ,8388,2351,0,0,3,1,3,0,15,76,0.6,0.97,0.86,168,59,0.28,guess_passwd
857,tcp,telnet,REJ,8715,6583,0,3,2,4,3,1,12,96,0.63,0.85,0.51,222,251,0.49,teardrop
864,tcp,http,RSTR,4338,2059,1,1,2,1,3,0,83,98,0.56,0.82,0.76,128,109,0.61,smurf
575,icmp,dns,SF,4843,5103,1,3,1,0,4,1,5,27,0.51,0.08,0.86,207,186,0.75,nmap
424,tcp,dns,REJ,7417,7661,1,1,0,2,0,0,83,72,0.09,0.81,0.99,137,169,0.48,satan
339,udp,telnet,RSTR,9142,6622,0,2,3,0,2,1,12,14,0.87,0.93,0.96,155,112,0.89,nmap
941,tcp,http,REJ,2558,4303,0,2,2,5,2,0,81,26,0.56,0.2,0.4,114,182,0.73,warezclient
467,icmp,telnet,RSTR,2918,6979,0,1,3,5,2,0,59,5,0.76,0.54,0.96,92,107,0.67,guess_passwd
829,icmp,ftp,S0,2882,9059,1,2,3,2,2,1,32,17,0.33,0.15,0.97,123,40,0.86,buffer_overflow
702,icmp,telnet,SF,6276,199,1,2,2,5,2,1,27,13,0.88,0.45,0.2,22,94,0.7,neptune
165,udp,dns,RSTR,1164,2437,1,1,3,2,4,1,73,83,0.97,0.59,0.01,124,188,0.96,guess_passwd
34,icmp,ftp,SF,1712,199,1,1,2,3,2,0,33,25,0.05,0.54,0.27,82,58,0.96,portsweep
831,icmp,telnet,REJ,5050,3892,0,0,0,2,5,1,26,6,0.97,0.3,0.37,165,79,0.71,buffer_overflow
358,icmp,dns,S0,8264,2923,0,0,1,5,2,0,85,56,0.73,0.68,0.05,245,26,0.71,warezclient
401,tcp,ftp,RSTR,4166,8909,1,3,1,2,3,0,63,65,0.48,0.79,0.03,20,178,0.33,normal
752,tcp,dns,SF,2770,9126,0,2,0,3,0,0,4,91,0.18,0.82,0.64,93,156,0.86,normal
576,udp,telnet,REJ,4178,3405,1,1,2,0,4,1,77,34,0.77,0.21,0.9,134,161,0.69,nmap
116,icmp,telnet,RSTR,2441,7735,1,1,1,2,5,0,48,77,0.95,0.38,0.91,61,167,0.24,satan
315,icmp,telnet,REJ,6950,3268,1,3,3,2,5,1,29,22,0.12,0.72,0.89,239,164,0.34,nmap
91,udp,http,RSTR,5042,3943,0,0,2,2,0,0,30,89,0.52,0.97,0.43,252,220,0.42,guess_passwd
865,udp,telnet,S0,4863,2663,0,1,1,0,0,0,37,18,0.19,0.94,0.37,136,24,0.63,normal
408,tcp,telnet,REJ,3844,6193,0,3,0,2,0,1,99,97,0.98,0.43,0.7,60,252,0.58,satan
730,udp,ftp,RSTR,8578,5297,0,2,2,5,1,1,65,67,0.84,0.89,0.41,136,111,0.0,satan
225,udp,telnet,S0,753,2310,0,1,3,3,3,1,83,35,0.89,0.49,0.29,69,212,0.43,smurf
948,udp,dns,S0,8535,4550,0,1,0,0,2,0,9,77,0.07,0.89,0.99,10,128,0.1,buffer_overflow
595,udp,http,SF,564,1023,0,0,2,3,0,1,45,40,0.44,0.26,0.27,239,0,0.32,nmap
647,udp,http,S0,4869,5315,0,1,0,1,5,0,55,66,0.66,0.33,0.51,117,131,0.35,portsweep
623,udp,http,RSTR,7874,9381,0,1,0,1,3,0,53,64,0.38,0.6,0.5,249,164,0.09,buffer_overflow
881,icmp,telnet,REJ,5080,419,0,2,1,1,5,0,22,68,1.0,0.7,0.16,193,131,0.36,neptune
215,tcp,telnet,RSTR,8430,6985,0,3,3,2,0,1,53,83,0.65,0.63,0.45,215,5,0.41,guess_passwd
535,udp,telnet,SF,456,899,0,3,1,1,1,0,37,4,0.74,0.0,0.15,45,180,0.33,teardrop
917,icmp,http,REJ,9963,9961,1,2,2,0,2,0,79,72,0.61,0.53,0.41,35,219,0.86,smurf
127,udp,ftp,RSTR,624,4333,1,2,0,0,4,0,97,61,0.45,0.89,0.37,198,93,0.28,warezclient
628,udp,ftp,RSTR,5283,5862,0,3,2,5,5,1,12,52,0.33,0.1,0.36,203,195,0.41,warezclient
760,icmp,dns,S0,2100,5979,1,3,2,3,0,0,41,25,0.11,0.06,0.6,22,87,0.01,guess_passwd
974,tcp,ftp,SF,7830,9469,1,0,0,4,2,0,14,47,0.32,0.07,0.54,5,244,0.9,normal
458,tcp,telnet,S0,7045,242,0,3,0,3,0,1,84,28,0.88,0.97,0.67,212,206,0.78,buffer_overflow
586,icmp,http,SF,65,1688,0,1,3,3,2,1,91,36,0.19,0.13,0.91,56,6,0.43,satan
936,udp,http,RSTR,4212,1944,0,2,1,4,5,0,30,48,0.88,0.19,0.03,40,26,0.0,normal
614,udp,http,RSTR,2971,315,1,2,1,4,2,0,69,45,0.05,0.73,0.62,169,15,0.24,satan
248,udp,ftp,S0,9267,5592,1,1,2,1,3,1,97,15,0.5,0.79,0.9,223,23,0.71,guess_passwd
90,icmp,telnet,RSTR,8956,2689,0,3,1,5,3,1,41,2,0.67,0.93,0.19,162,224,0.75,guess_passwd
702,tcp,telnet,S0,7129,4980,0,0,1,2,3,1,35,9,0.4,0.07,0.46,177,154,0.15,portsweep
32,tcp,ftp,SF,7921,4587,1,0,0,4,4,0,50,91,0.79,0.06,0.05,98,127,0.04,portsweep
646,icmp,telnet,S0,593,8085,0,0,2,2,1,1,36,53,0.54,0.13,1.0,8,109,0.49,smurf
503,icmp,http,RSTR,1554,3643,0,0,3,3,4,0,70,42,0.59,0.98,0.97,120,219,0.47,portsweep
98,udp,ftp,S0,1219,9935,1,2,1,5,5,0,13,92,0.42,0.01,0.34,21,252,0.51,warezclient
835,tcp,http,RSTR,6191,4833,1,2,0,4,0,1,66,48,0.51,0.12,0.35,71,62,0.67,satan
793,tcp,ftp,S0,8085,3631,0,2,1,3,2,1,58,84,0.04,0.24,0.02,22,149,0.92,buffer_overflow
979,icmp,ftp,REJ,9988,6656,1,2,0,5,5,0,43,98,0.95,0.05,0.07,226,186,0.68,nmap
925,udp,dns,REJ,1335,7860,0,1,1,3,2,0,81,40,0.77,0.25,0.11,82,12,0.5,nmap
827,icmp,http,SF,109,4836,1,1,1,0,1,0,54,40,0.95,0.13,0.27,77,219,0.99,guess_passwd
39,icmp,telnet,RSTR,5223,2197,0,2,1,0,3,0,15,66,0.75,0.93,0.44,74,172,0.45,portsweep
813,tcp,http,REJ,6747,8342,0,2,1,0,2,1,38,46,0.87,0.3,0.67,52,195,0.72,buffer_overflow
55,icmp,dns,SF,2753,917,0,1,0,1,0,1,37,98,0.94,0.89,0.16,42,235,0.07,teardrop
598,udp,http,RSTR,5576,724,1,1,2,1,2,1,79,12,0.14,0.18,0.42,123,246,0.53,normal
837,tcp,http,SF,539,3539,1,0,0,5,5,1,77,52,0.78,0.36,0.09,156,115,0.71,guess_passwd
493,udp,telnet,S0,1897,1135,0,3,1,4,0,0,86,86,0.14,0.89,0.2,132,209,0.3,buffer_overflow
404,icmp,dns,S0,8912,1433,0,1,2,4,4,0,26,2,0.6,0.07,0.66,44,151,0.17,teardrop
165,tcp,ftp,SF,9569,4954,0,2,3,5,5,0,86,65,0.64,0.05,0.61,252,103,0.22,portsweep
724,tcp,http,S0,4193,8512,1,1,3,0,1,0,69,88,0.73,0.69,0.68,178,236,0.27,satan
189,tcp,dns,S0,9711,9931,1,0,1,4,4,0,53,94,0.48,0.3,0.43,35,19,0.94,teardrop
384,tcp,dns,RSTR,3599,6695,0,1,1,4,4,0,48,36,0.01,0.01,0.46,217,221,0.21,normal
754,tcp,dns,RSTR,2738,3587,1,0,1,3,4,0,18,64,0.88,0.69,0.1,38,175,0.76,smurf
747,tcp,http,S0,1570,8190,1,1,3,4,1,0,99,71,0.52,0.03,0.65,93,216,0.29,teardrop
749,tcp,telnet,RSTR,1195,8358,0,2,3,2,3,1,97,31,0.23,0.65,0.46,35,172,0.75,buffer_overflow
104,udp,http,REJ,6376,1004,0,2,1,0,0,1,76,84,0.39,0.69,0.86,67,75,0.85,teardrop
155,icmp,http,RSTR,8560,2892,1,2,3,5,3,0,97,83,0.14,0.01,0.46,210,71,0.2,warezclient
182,icmp,telnet,SF,677,2423,1,0,2,5,0,0,89,87,0.04,0.52,0.72,81,7,0.64,neptune
185,icmp,dns,REJ,238,2753,0,0,0,2,4,1,88,95,0.27,0.55,0.36,251,236,0.15,nmap
115,icmp,telnet,S0,7956,8070,0,0,3,5,3,1,84,3,0.09,0.92,0.73,42,123,0.3,smurf
124,tcp,http,RSTR,2050,7444,0,2,2,4,3,1,78,84,0.08,0.5,0.36,72,84,0.38,portsweep
947,tcp,telnet,RSTR,5228,6731,0,3,3,2,4,1,71,41,0.93,0.44,0.92,255,152,0.03,teardrop
417,tcp,http,RSTR,9740,1059,0,3,2,4,2,1,33,85,0.66,0.06,0.36,94,155,0.15,satan
19,udp,http,S0,2308,30,1,2,0,4,2,0,94,70,0.26,0.75,0.84,255,79,0.24,warezclient
375,udp,dns,RSTR,2624,6784,0,0,2,4,5,0,18,73,0.19,0.58,0.99,128,86,0.15,nmap
917,udp,telnet,S0,3860,1533,1,0,3,1,3,1,76,93,0.98,0.75,0.33,210,69,0.93,guess_passwd
37,udp,telnet,S0,10000,3559,0,1,1,2,0,0,29,40,0.36,0.19,0.07,150,207,0.76,smurf
670,tcp,http,REJ,5322,9616,1,1,3,5,4,1,44,33,0.73,0.44,0.27,89,208,0.94,smurf
436,tcp,telnet,REJ,4737,1185,0,0,2,5,4,1,69,89,0.08,0.37,0.64,21,13,0.67,satan
184,icmp,http,RSTR,6196,7421,1,2,2,1,1,1,29,62,0.2,1.0,0.55,143,106,0.58,neptune
714,icmp,telnet,SF,3342,1047,0,2,2,4,1,1,76,64,0.7,0.09,0.37,67,187,0.54,portsweep
560,tcp,telnet,S0,9324,3215,0,1,3,5,2,0,64,43,0.79,0.15,0.61,191,221,0.06,buffer_overflow
757,icmp,ftp,SF,1350,8730,1,2,3,1,2,1,98,26,0.2,0.31,0.93,214,52,0.18,teardrop
230,tcp,dns,REJ,3049,9734,1,0,2,0,0,0,8,63,0.02,0.37,0.59,73,81,0.44,nmap
703,icmp,dns,SF,3899,9702,0,0,3,1,0,0,68,78,0.68,0.3,0.03,245,23,0.15,smurf
911,udp,ftp,S0,1838,8871,0,0,2,0,0,0,94,15,0.86,0.63,0.06,65,11,0.06,portsweep
164,udp,ftp,S0,6770,9154,0,0,0,3,3,1,53,3,0.46,0.82,0.79,137,124,0.54,satan
479,tcp,http,REJ,4208,8415,1,3,2,4,4,0,95,62,0.48,0.93,0.18,217,61,0.02,normal
619,icmp,dns,S0,4527,4548,1,3,1,2,1,1,4,6,0.64,0.54,0.98,134,2,0.61,portsweep
658,udp,ftp,REJ,4239,7344,0,1,1,5,4,1,27,99,0.3,0.74,0.33,128,248,0.41,warezclient
266,icmp,ftp,RSTR,4882,6322,0,0,0,2,4,0,43,65,0.41,0.22,0.75,116,223,0.67,neptune
419,icmp,dns,SF,2465,5994,1,2,0,5,4,1,78,14,0.49,0.92,0.32,106,102,0.64,portsweep
208,tcp,telnet,REJ,7813,3090,1,3,3,0,4,0,19,37,0.92,0.05,0.55,126,217,0.03,warezclient
763,icmp,telnet,REJ,7325,9219,1,1,1,4,1,1,68,43,0.64,0.13,0.05,30,164,0.62,nmap
590,udp,dns,RSTR,1412,5011,1,2,0,1,3,0,21,53,0.26,0.63,0.93,71,4,0.96,satan
692,icmp,telnet,SF,8219,1361,1,1,1,5,2,1,18,48,0.83,0.38,0.31,44,9,0.19,satan
542,udp,http,RSTR,7706,1720,0,1,1,4,3,1,29,36,0.83,0.68,0.25,75,239,0.32,teardrop
13,udp,http,SF,661,3906,1,0,1,5,1,1,60,22,0.84,0.75,0.47,104,57,0.88,warezclient
613,icmp,http,SF,606,3938,0,3,3,0,3,0,100,86,0.11,0.22,0.2,108,41,0.85,warezclient
40,udp,dns,S0,7861,4218,1,0,3,4,2,1,96,94,0.11,0.24,0.15,239,159,0.03,portsweep
592,udp,dns,REJ,1229,9145,0,0,3,0,5,1,9,80,0.87,0.63,0.48,103,213,0.89,neptune
307,tcp,http,REJ,9828,5538,1,3,1,5,5,0,38,18,0.64,0.18,0.73,179,242,0.42,satan
454,icmp,telnet,REJ,3187,5639,1,0,1,0,5,1,40,48,0.86,0.74,0.62,90,2,0.76,warezclient
448,udp,dns,RSTR,1179,2870,0,0,1,2,4,0,84,66,1.0,0.63,0.31,134,96,0.3,smurf
762,tcp,http,SF,8622,7821,1,1,1,3,5,1,91,58,0.18,0.7,0.18,37,80,0.23,guess_passwd
189,udp,http,REJ,1507,5070,0,3,2,2,4,1,97,99,0.35,0.74,0.58,44,72,0.21,normal
826,tcp,telnet,SF,448,9184,0,3,2,2,1,1,66,32,0.7,0.78,0.54,74,246,0.58,normal
939,tcp,ftp,REJ,8519,4124,1,1,3,4,2,0,87,33,0.62,0.62,0.33,32,157,0.73,neptune
158,tcp,ftp,RSTR,8292,1559,1,3,1,1,5,1,46,81,0.37,0.41,0.85,217,153,0.2,teardrop
159,udp,telnet,S0,8847,3969,0,0,2,1,4,1,73,79,0.44,0.54,0.91,182,213,0.11,buffer_overflow
250,udp,ftp,REJ,8915,5284,1,1,0,3,5,0,5,17,0.63,0.34,0.57,178,130,0.75,satan
837,icmp,http,RSTR,3880,2565,0,3,1,1,5,0,56,80,0.86,0.35,0.08,175,190,0.21,neptune
620,icmp,dns,SF,7907,3131,1,2,3,2,3,0,77,67,0.37,0.59,0.43,107,161,0.69,portsweep
551,icmp,dns,S0,7833,1069,0,3,1,4,1,0,88,1,0.28,0.12,0.4,175,229,0.12,buffer_overflow
67,udp,http,SF,4596,5782,1,2,1,4,2,1,88,87,0.79,0.47,0.04,39,159,0.03,smurf
281,udp,telnet,REJ,980,6581,1,2,3,5,5,0,98,78,0.95,0.55,0.37,12,181,0.1,warezclient
1000,tcp,http,RSTR,3341,1632,0,2,3,0,0,1,83,9,0.95,0.64,0.93,2,141,0.06,neptune
956,icmp,ftp,S0,4661,2257,1,2,3,1,4,1,99,79,0.31,0.41,0.23,125,169,0.22,normal
299,udp,dns,SF,7942,3509,1,2,0,3,0,1,76,23,0.73,0.97,0.63,203,22,0.78,smurf
829,tcp,telnet,S0,8895,6653,0,2,3,4,1,1,86,76,0.24,0.44,0.12,67,58,0.05,portsweep
413,tcp,http,RSTR,3005,2744,1,2,2,2,1,0,38,0,0.24,0.07,0.07,102,186,0.33,teardrop
615,tcp,ftp,REJ,7067,9050,1,0,3,5,0,1,4,85,0.78,0.19,0.37,48,67,0.8,buffer_overflow
469,icmp,telnet,REJ,7067,1571,1,3,0,2,4,1,7,69,0.58,0.96,0.16,212,73,0.3,smurf
493,icmp,http,SF,6802,5603,0,3,3,3,4,1,26,32,0.01,0.97,0.2,219,137,0.06,teardrop
134,icmp,ftp,SF,7305,8203,1,1,1,4,0,0,81,16,0.13,0.28,0.56,83,34,0.72,buffer_overflow
267,tcp,ftp,REJ,9885,7347,1,0,0,1,4,1,71,89,0.88,0.54,0.8,239,182,0.72,neptune
200,udp,ftp,REJ,9550,734,1,0,2,5,0,0,11,57,0.62,0.15,0.29,102,153,0.31,normal
113,icmp,telnet,S0,2385,2134,0,0,0,4,2,0,23,38,0.4,0.08,0.66,200,70,0.2,warezclient
968,tcp,telnet,REJ,616,6564,0,3,2,1,0,1,22,58,0.35,0.41,0.44,233,205,0.51,teardrop
634,udp,telnet,SF,6084,676,0,3,1,0,3,0,22,6,0.63,0.03,0.53,91,107,0.46,nmap
456,udp,dns,S0,7448,7256,1,3,0,1,0,1,48,88,0.77,0.77,0.34,235,222,0.07,teardrop
835,udp,telnet,REJ,5603,4841,0,3,3,4,1,0,41,62,0.84,0.04,0.92,176,134,0.71,satan
689,udp,dns,RSTR,4629,2675,0,1,2,0,0,1,36,38,0.96,0.26,0.35,98,68,0.25,teardrop
953,icmp,telnet,S0,6811,2357,0,3,3,4,5,0,52,94,0.84,0.05,0.35,175,132,0.45,satan
32,icmp,ftp,SF,8120,6441,0,0,0,1,0,1,32,76,0.43,0.09,0.36,172,200,0.47,warezclient
15,udp,telnet,SF,3213,2727,0,3,1,1,1,0,96,15,0.35,0.91,0.78,55,26,0.59,neptune
306,udp,dns,RSTR,1885,4918,0,0,2,2,5,1,62,9,0.93,0.24,0.41,173,142,0.26,nmap
307,tcp,telnet,SF,3510,103,0,1,3,5,1,1,98,48,0.53,0.45,0.24,104,97,0.72,smurf
732,tcp,dns,SF,8544,1198,0,2,3,1,4,0,48,72,0.14,0.63,0.62,108,249,0.1,normal
418,tcp,ftp,SF,267,7917,0,0,2,2,1,1,2,55,0.43,0.73,0.01,175,201,0.81,nmap
566,tcp,telnet,RSTR,275,3287,0,0,2,5,1,0,10,63,0.36,0.57,0.69,68,48,0.37,satan
678,udp,http,S0,6589,965,0,2,1,4,4,1,81,64,0.38,0.27,0.22,186,56,0.44,buffer_overflow
276,icmp,ftp,SF,4945,6570,0,1,1,3,1,0,51,75,0.2,0.33,0.73,5,135,0.51,nmap
494,tcp,http,RSTR,6968,8834,0,3,2,1,5,1,39,51,0.67,0.07,0.72,2,70,0.89,smurf
261,tcp,dns,S0,8777,7015,1,0,3,0,5,0,15,42,0.08,0.02,0.1,250,121,0.8,teardrop
258,tcp,dns,RSTR,6440,7977,0,2,0,5,3,1,60,32,0.28,0.73,0.24,83,132,0.72,nmap
796,udp,telnet,RSTR,6955,2414,1,1,2,1,4,1,9,2,0.29,0.84,0.85,153,207,0.26,portsweep
128,icmp,telnet,SF,5229,4079,1,0,1,2,4,1,1,54,0.24,0.28,0.33,12,89,0.5,smurf
917,tcp,telnet,S0,645,5819,0,3,1,3,1,0,36,59,0.66,0.57,0.06,184,93,0.95,buffer_overflow
27,tcp,ftp,RSTR,6124,8552,0,3,0,2,0,0,93,65,0.27,0.04,0.34,56,66,0.4,guess_passwd
852,udp,http,S0,2289,4944,1,0,2,3,3,0,7,14,0.75,0.39,0.26,223,142,0.71,smurf
248,tcp,http,SF,1209,5975,1,0,1,1,2,0,27,0,0.33,0.48,0.68,75,14,0.8,normal
430,icmp,http,SF,4093,9278,1,0,3,3,5,1,18,32,0.07,0.5,0.61,24,173,0.17,portsweep
944,tcp,http,REJ,3149,8615,1,3,3,2,4,0,74,32,0.94,0.43,0.71,16,208,0.23,neptune
225,tcp,telnet,S0,7607,3050,0,0,1,2,2,1,83,56,0.42,0.37,0.55,25,157,0.02,neptune
426,tcp,dns,RSTR,899,8792,1,0,2,5,3,1,49,78,0.21,0.2,0.7,116,241,0.6,nmap
297,tcp,ftp,RSTR,4590,4378,1,3,2,4,3,0,48,2,0.02,0.71,0.32,200,209,0.79,satan
384,udp,http,S0,2867,8276,1,1,3,2,1,1,14,29,0.63,0.43,0.98,145,179,0.88,teardrop
500,udp,dns,RSTR,570,9659,0,1,2,0,1,0,74,85,0.47,0.65,0.88,30,235,0.74,neptune
308,icmp,dns,SF,1873,4179,0,2,1,3,0,0,32,86,0.29,0.89,0.54,56,117,0.63,guess_passwd
160,tcp,telnet,REJ,2793,6869,1,1,2,4,2,1,44,1,0.94,0.76,0.2,85,102,1.0,warezclient
602,icmp,dns,RSTR,1541,1799,1,1,2,5,0,0,78,63,0.0,0.83,0.01,179,45,0.33,satan
747,udp,http,SF,7383,4319,1,2,1,3,1,0,59,76,0.81,0.23,0.58,249,21,0.92,normal
682,icmp,telnet,RSTR,2290,8028,0,1,2,1,4,0,50,23,0.34,0.87,0.5,1,99,1.0,normal
342,icmp,telnet,RSTR,293,5851,1,2,0,3,5,1,65,57,0.26,0.91,0.0,200,5,0.41,nmap
73,udp,telnet,REJ,6407,9473,0,2,0,2,1,0,72,84,0.72,0.08,0.46,41,31,0.98,portsweep
560,tcp,http,S0,7398,1755,1,0,3,4,3,0,62,56,0.57,0.62,0.26,122,95,0.21,teardrop
619,udp,dns,S0,9783,3151,1,3,2,4,4,0,99,95,0.74,0.12,0.33,75,240,0.48,buffer_overflow
318,icmp,http,SF,1182,9100,0,3,0,5,2,0,97,57,0.81,0.76,0.66,216,68,0.08,smurf
792,icmp,ftp,REJ,8117,8654,1,1,1,3,2,0,51,18,0.36,0.82,0.99,29,147,0.67,guess_passwd
98,icmp,ftp,SF,1221,201,0,3,1,2,3,0,55,45,0.6,0.47,0.18,125,184,0.25,buffer_overflow
780,udp,telnet,SF,7434,6028,1,2,0,4,0,1,96,100,0.32,0.56,0.18,145,226,0.47,teardrop
44,tcp,ftp,RSTR,4273,7842,1,0,1,0,2,0,15,47,0.07,0.64,0.85,149,144,0.57,teardrop
577,icmp,dns,S0,1037,7887,1,2,3,3,1,1,91,76,0.1,0.59,0.49,246,38,0.04,portsweep
339,tcp,http,S0,8639,1846,1,1,1,5,2,1,71,54,0.52,0.98,0.26,208,42,0.41,neptune
202,udp,dns,SF,1134,985,0,0,0,4,5,1,70,58,0.87,0.76,0.93,156,108,0.02,warezclient
104,icmp,dns,RSTR,4911,2302,0,3,2,4,4,0,97,53,0.57,0.82,0.29,218,111,0.33,normal
675,udp,dns,REJ,8576,6810,0,0,3,5,1,0,60,19,0.19,0.4,0.51,5,50,0.74,smurf
663,tcp,http,SF,8828,1952,1,1,2,1,1,0,60,3,0.06,0.41,0.27,44,130,0.91,teardrop
954,tcp,dns,SF,9966,205,0,2,3,0,4,1,97,28,0.75,0.44,0.55,214,104,0.03,teardrop
733,tcp,http,REJ,4742,9142,1,0,3,1,5,0,59,6,0.39,0.14,0.99,37,146,0.19,warezclient
